Datetime,AEP_MW,hour,dayofweek,month,Actual,Predicted,Anomaly
2016-06-25 01:00:00,0.19293781804641918,0.043478260869565216,0.8333333333333333,0.4545454545454545,0.19293781804641918,0.250826,True
2016-06-25 02:00:00,0.14192627528856894,0.08695652173913043,0.8333333333333333,0.4545454545454545,0.14192627528856894,0.14213261,False
2016-06-25 03:00:00,0.11716519796450287,0.13043478260869565,0.8333333333333333,0.4545454545454545,0.11716519796450287,0.10335657,False
2016-06-25 04:00:00,0.0945140871292044,0.17391304347826086,0.8333333333333333,0.4545454545454545,0.0945140871292044,0.09903175,False
2016-06-25 05:00:00,0.08365396549584214,0.21739130434782608,0.8333333333333333,0.4545454545454545,0.08365396549584214,0.08315933,False
2016-06-25 06:00:00,0.09184560009929255,0.2608695652173913,0.8333333333333333,0.4545454545454545,0.09184560009929255,0.07837561,False
2016-06-25 07:00:00,0.09681022713168674,0.30434782608695654,0.8333333333333333,0.4545454545454545,0.09681022713168674,0.10454589,False
2016-06-25 08:00:00,0.13658930122874513,0.34782608695652173,0.8333333333333333,0.4545454545454545,0.13658930122874513,0.120919466,False
2016-06-25 09:00:00,0.19163460345041572,0.3913043478260869,0.8333333333333333,0.4545454545454545,0.19163460345041572,0.1929391,False
2016-06-25 10:00:00,0.2502172024326672,0.43478260869565216,0.8333333333333333,0.4545454545454545,0.2502172024326672,0.25883472,False
2016-06-25 11:00:00,0.30513838897852796,0.4782608695652174,0.8333333333333333,0.4545454545454545,0.30513838897852796,0.30485916,False
2016-06-25 12:00:00,0.35875636092838525,0.5217391304347826,0.8333333333333333,0.4545454545454545,0.35875636092838525,0.35400727,False
2016-06-25 13:00:00,0.400831575027926,0.5652173913043478,0.8333333333333333,0.4545454545454545,0.400831575027926,0.4032683,False
2016-06-25 14:00:00,0.43657688966116426,0.6086956521739131,0.8333333333333333,0.4545454545454545,0.43657688966116426,0.43443185,False
2016-06-25 15:00:00,0.4811964751148069,0.6521739130434783,0.8333333333333333,0.4545454545454545,0.4811964751148069,0.46426946,False
2016-06-25 16:00:00,0.5111083529849819,0.6956521739130435,0.8333333333333333,0.4545454545454545,0.5111083529849819,0.5092372,False
2016-06-25 17:00:00,0.5336353481444706,0.7391304347826086,0.8333333333333333,0.4545454545454545,0.5336353481444706,0.52617085,False
2016-06-25 18:00:00,0.5457366265359315,0.7826086956521738,0.8333333333333333,0.4545454545454545,0.5457366265359315,0.539973,False
2016-06-25 19:00:00,0.5389723222042943,0.8260869565217391,0.8333333333333333,0.4545454545454545,0.5389723222042943,0.5397898,False
2016-06-25 20:00:00,0.5085639816308799,0.8695652173913043,0.8333333333333333,0.4545454545454545,0.5085639816308799,0.5175601,False
2016-06-25 21:00:00,0.4654337842869555,0.9130434782608695,0.8333333333333333,0.4545454545454545,0.4654337842869555,0.48291093,False
2016-06-25 22:00:00,0.4254064788382773,0.9565217391304348,0.8333333333333333,0.4545454545454545,0.4254064788382773,0.44612974,False
2016-06-25 23:00:00,0.3696785403996524,1.0,0.8333333333333333,0.4545454545454545,0.3696785403996524,0.36871505,False
2016-06-26 00:00:00,0.2822390467916097,0.0,1.0,0.4545454545454545,0.2822390467916097,0.282468,False
2016-06-24 01:00:00,0.22669728186669968,0.043478260869565216,0.6666666666666666,0.4545454545454545,0.22669728186669968,0.2289468,False
2016-06-24 02:00:00,0.1826982747921062,0.08695652173913043,0.6666666666666666,0.4545454545454545,0.1826982747921062,0.17557564,False
2016-06-24 03:00:00,0.15408961151793465,0.13043478260869565,0.6666666666666666,0.4545454545454545,0.15408961151793465,0.14672546,False
2016-06-24 04:00:00,0.14093334988209005,0.17391304347826086,0.6666666666666666,0.4545454545454545,0.14093334988209005,0.12785846,False
2016-06-24 05:00:00,0.13882338339332256,0.21739130434782608,0.6666666666666666,0.4545454545454545,0.13882338339332256,0.13303204,False
2016-06-24 06:00:00,0.17016259153531088,0.2608695652173913,0.6666666666666666,0.4545454545454545,0.17016259153531088,0.15174693,False
2016-06-24 07:00:00,0.20987960779446435,0.30434782608695654,0.6666666666666666,0.4545454545454545,0.20987960779446435,0.20900282,False
2016-06-24 08:00:00,0.2583467791982127,0.34782608695652173,0.6666666666666666,0.4545454545454545,0.2583467791982127,0.25289038,False
2016-06-24 09:00:00,0.29911877870174997,0.3913043478260869,0.6666666666666666,0.4545454545454545,0.29911877870174997,0.3011535,False
2016-06-24 10:00:00,0.33877373712299863,0.43478260869565216,0.6666666666666666,0.4545454545454545,0.33877373712299863,0.34051692,False
2016-06-24 11:00:00,0.3833933225766414,0.4782608695652174,0.6666666666666666,0.4545454545454545,0.3833933225766414,0.37681133,False
2016-06-24 12:00:00,0.4218691820776964,0.5217391304347826,0.6666666666666666,0.4545454545454545,0.4218691820776964,0.42149502,False
2016-06-24 13:00:00,0.45475983616730786,0.5652173913043478,0.6666666666666666,0.4545454545454545,0.45475983616730786,0.45173454,False
2016-06-24 14:00:00,0.48380290430681383,0.6086956521739131,0.6666666666666666,0.4545454545454545,0.48380290430681383,0.4793698,False
2016-06-24 15:00:00,0.5067022464937322,0.6521739130434783,0.6666666666666666,0.4545454545454545,0.5067022464937322,0.50647783,False
2016-06-24 16:00:00,0.5267469281370237,0.6956521739130435,0.6666666666666666,0.4545454545454545,0.5267469281370237,0.5244178,False
2016-06-24 17:00:00,0.5431922551818295,0.7391304347826086,0.6666666666666666,0.4545454545454545,0.5431922551818295,0.5416265,False
2016-06-24 18:00:00,0.5443713541020231,0.7826086956521738,0.6666666666666666,0.4545454545454545,0.5443713541020231,0.5510268,False
2016-06-24 19:00:00,0.5223408216457738,0.8260869565217391,0.6666666666666666,0.4545454545454545,0.5223408216457738,0.5375675,False
2016-06-24 20:00:00,0.49093955566588054,0.8695652173913043,0.6666666666666666,0.4545454545454545,0.49093955566588054,0.5021449,False
2016-06-24 21:00:00,0.4466923172396674,0.9130434782608695,0.6666666666666666,0.4545454545454545,0.4466923172396674,0.47230148,False
2016-06-24 22:00:00,0.41131934963385863,0.9565217391304348,0.6666666666666666,0.4545454545454545,0.41131934963385863,0.43055594,False
2016-06-24 23:00:00,0.3425592652351992,1.0,0.6666666666666666,0.4545454545454545,0.3425592652351992,0.3635711,False
2016-06-25 00:00:00,0.2587811840635472,0.0,0.8333333333333333,0.4545454545454545,0.2587811840635472,0.2641083,False
2016-06-23 01:00:00,0.24754871540275536,0.043478260869565216,0.5,0.4545454545454545,0.24754871540275536,0.24700904,False
2016-06-23 02:00:00,0.20845227752265105,0.08695652173913043,0.5,0.4545454545454545,0.20845227752265105,0.21164171,False
2016-06-23 03:00:00,0.177733647759712,0.13043478260869565,0.5,0.4545454545454545,0.177733647759712,0.18446353,False
2016-06-23 04:00:00,0.17034876504902563,0.17391304347826086,0.5,0.4545454545454545,0.17034876504902563,0.15878017,False
2016-06-23 05:00:00,0.16979024450788127,0.21739130434782608,0.5,0.4545454545454545,0.16979024450788127,0.17309916,False
2016-06-23 06:00:00,0.20615613752016881,0.2608695652173913,0.5,0.4545454545454545,0.20615613752016881,0.20227307,False
2016-06-23 07:00:00,0.26138761325555415,0.30434782608695654,0.5,0.4545454545454545,0.26138761325555415,0.26665473,False
2016-06-23 08:00:00,0.30184932356956684,0.34782608695652173,0.5,0.4545454545454545,0.30184932356956684,0.3153981,False
2016-06-23 09:00:00,0.33920814198833305,0.3913043478260869,0.5,0.4545454545454545,0.33920814198833305,0.3353767,False
2016-06-23 10:00:00,0.36899590418269823,0.43478260869565216,0.5,0.4545454545454545,0.36899590418269823,0.37608242,False
2016-06-23 11:00:00,0.39605312150924654,0.4782608695652174,0.5,0.4545454545454545,0.39605312150924654,0.40371585,False
2016-06-23 12:00:00,0.42484795829713284,0.5217391304347826,0.5,0.4545454545454545,0.42484795829713284,0.42496583,False
2016-06-23 13:00:00,0.4573042075214099,0.5652173913043478,0.5,0.4545454545454545,0.4573042075214099,0.45444983,False
2016-06-23 14:00:00,0.4925530594514086,0.6086956521739131,0.5,0.4545454545454545,0.4925530594514086,0.4858321,False
2016-06-23 15:00:00,0.518741467047288,0.6521739130434783,0.5,0.4545454545454545,0.518741467047288,0.5214965,False
2016-06-23 16:00:00,0.545178105994787,0.6956521739130435,0.5,0.4545454545454545,0.545178105994787,0.5430721,False
2016-06-23 17:00:00,0.5579620206032022,0.7391304347826086,0.5,0.4545454545454545,0.5579620206032022,0.56655073,False
2016-06-23 18:00:00,0.5528732778949982,0.7826086956521738,0.5,0.4545454545454545,0.5528732778949982,0.5669277,False
2016-06-23 19:00:00,0.5279880848951223,0.8260869565217391,0.5,0.4545454545454545,0.5279880848951223,0.5454259,False
2016-06-23 20:00:00,0.4890157626908277,0.8695652173913043,0.5,0.4545454545454545,0.4890157626908277,0.5095868,False
2016-06-23 21:00:00,0.44768524264614606,0.9130434782608695,0.5,0.4545454545454545,0.44768524264614606,0.47008628,False
2016-06-23 22:00:00,0.4236068015390343,0.9565217391304348,0.5,0.4545454545454545,0.4236068015390343,0.43284184,False
2016-06-23 23:00:00,0.3657068387737371,1.0,0.5,0.4545454545454545,0.3657068387737371,0.37494424,False
2016-06-24 00:00:00,0.28838277274419755,0.0,0.6666666666666666,0.4545454545454545,0.28838277274419755,0.2915615,False
2016-06-22 01:00:00,0.23073104133052003,0.043478260869565216,0.3333333333333333,0.4545454545454545,0.23073104133052003,0.27304113,False
2016-06-22 02:00:00,0.1844358942534442,0.08695652173913043,0.3333333333333333,0.4545454545454545,0.1844358942534442,0.2032421,False
2016-06-22 03:00:00,0.1566960407099416,0.13043478260869565,0.3333333333333333,0.4545454545454545,0.1566960407099416,0.16442668,False
2016-06-22 04:00:00,0.13745811095941418,0.17391304347826086,0.3333333333333333,0.4545454545454545,0.13745811095941418,0.14130908,False
2016-06-22 05:00:00,0.14403624177733643,0.21739130434782608,0.3333333333333333,0.4545454545454545,0.14403624177733643,0.13831343,False
2016-06-22 06:00:00,0.1655703115303463,0.2608695652173913,0.3333333333333333,0.4545454545454545,0.1655703115303463,0.18479416,False
2016-06-22 07:00:00,0.20659054238550323,0.30434782608695654,0.3333333333333333,0.4545454545454545,0.20659054238550323,0.22546816,False
2016-06-22 08:00:00,0.2591535310909767,0.34782608695652173,0.3333333333333333,0.4545454545454545,0.2591535310909767,0.25312763,False
2016-06-22 09:00:00,0.309296264118158,0.3913043478260869,0.3333333333333333,0.4545454545454545,0.309296264118158,0.30256665,False
2016-06-22 10:00:00,0.33213354846717136,0.43478260869565216,0.3333333333333333,0.4545454545454545,0.33213354846717136,0.35456565,False
2016-06-22 11:00:00,0.3695544247238426,0.4782608695652174,0.3333333333333333,0.4545454545454545,0.3695544247238426,0.36538053,False
2016-06-22 12:00:00,0.3959910636713416,0.5217391304347826,0.3333333333333333,0.4545454545454545,0.3959910636713416,0.40910265,False
2016-06-22 13:00:00,0.41957304207521406,0.5652173913043478,0.3333333333333333,0.4545454545454545,0.41957304207521406,0.42843518,False
2016-06-22 14:00:00,0.4386247983120267,0.6086956521739131,0.3333333333333333,0.4545454545454545,0.4386247983120267,0.44575545,False
2016-06-22 15:00:00,0.4456993918331885,0.6521739130434783,0.3333333333333333,0.4545454545454545,0.4456993918331885,0.4639017,False
2016-06-22 16:00:00,0.4450167556162342,0.6956521739130435,0.3333333333333333,0.4545454545454545,0.4450167556162342,0.46276912,False
2016-06-22 17:00:00,0.4596003475238922,0.7391304347826086,0.3333333333333333,0.4545454545454545,0.4596003475238922,0.4584799,False
2016-06-22 18:00:00,0.4634479334739977,0.7826086956521738,0.3333333333333333,0.4545454545454545,0.4634479334739977,0.4747548,False
2016-06-22 19:00:00,0.4701501799677298,0.8260869565217391,0.3333333333333333,0.4545454545454545,0.4701501799677298,0.4663257,False
2016-06-22 20:00:00,0.452091349137396,0.8695652173913043,0.3333333333333333,0.4545454545454545,0.452091349137396,0.4725414,False
2016-06-22 21:00:00,0.4334739977659178,0.9130434782608695,0.3333333333333333,0.4545454545454545,0.4334739977659178,0.4475665,False
2016-06-22 22:00:00,0.4260891150552314,0.9565217391304348,0.3333333333333333,0.4545454545454545,0.4260891150552314,0.42839402,False
2016-06-22 23:00:00,0.3778701750031028,1.0,0.3333333333333333,0.4545454545454545,0.3778701750031028,0.3780971,False
2016-06-23 00:00:00,0.31320590790616853,0.0,0.5,0.4545454545454545,0.31320590790616853,0.30401793,False
2016-06-21 01:00:00,0.31115799925530585,0.043478260869565216,0.16666666666666666,0.4545454545454545,0.31115799925530585,0.24181187,True
2016-06-21 02:00:00,0.25673327541268454,0.08695652173913043,0.16666666666666666,0.4545454545454545,0.25673327541268454,0.2718454,False
2016-06-21 03:00:00,0.22477348889164694,0.13043478260869565,0.16666666666666666,0.4545454545454545,0.22477348889164694,0.23453581,False
2016-06-21 04:00:00,0.20876256671217575,0.17391304347826086,0.16666666666666666,0.4545454545454545,0.20876256671217575,0.21114334,False
2016-06-21 05:00:00,0.20485292292416524,0.21739130434782608,0.16666666666666666,0.4545454545454545,0.20485292292416524,0.21216512,False
2016-06-21 06:00:00,0.22980017376194606,0.2608695652173913,0.16666666666666666,0.4545454545454545,0.22980017376194606,0.23436102,False
2016-06-21 07:00:00,0.27988084895122245,0.30434782608695654,0.16666666666666666,0.4545454545454545,0.27988084895122245,0.28525966,False
2016-06-21 08:00:00,0.3333747052252699,0.34782608695652173,0.16666666666666666,0.4545454545454545,0.3333747052252699,0.33088034,False
2016-06-21 09:00:00,0.3841380166315005,0.3913043478260869,0.16666666666666666,0.4545454545454545,0.3841380166315005,0.3664823,False
2016-06-21 10:00:00,0.42590294154151664,0.43478260869565216,0.16666666666666666,0.4545454545454545,0.42590294154151664,0.41807285,False
2016-06-21 11:00:00,0.48138264862852165,0.4782608695652174,0.16666666666666666,0.4545454545454545,0.48138264862852165,0.45829415,False
2016-06-21 12:00:00,0.5144594762318481,0.5217391304347826,0.16666666666666666,0.4545454545454545,0.5144594762318481,0.5183784,False
2016-06-21 13:00:00,0.5551694178974803,0.5652173913043478,0.16666666666666666,0.4545454545454545,0.5551694178974803,0.5414123,False
2016-06-21 14:00:00,0.5850192379297504,0.6086956521739131,0.16666666666666666,0.4545454545454545,0.5850192379297504,0.5797953,False
2016-06-21 15:00:00,0.5916594265855778,0.6521739130434783,0.16666666666666666,0.4545454545454545,0.5916594265855778,0.6020684,False
2016-06-21 16:00:00,0.5835298498200322,0.6956521739130435,0.16666666666666666,0.4545454545454545,0.5835298498200322,0.5924461,False
2016-06-21 17:00:00,0.579496090356212,0.7391304347826086,0.16666666666666666,0.4545454545454545,0.579496090356212,0.5749821,False
2016-06-21 18:00:00,0.5724835546729551,0.7826086956521738,0.16666666666666666,0.4545454545454545,0.5724835546729551,0.56744444,False
2016-06-21 19:00:00,0.5498945016755615,0.8260869565217391,0.16666666666666666,0.4545454545454545,0.5498945016755615,0.5574603,False
2016-06-21 20:00:00,0.5248851929998758,0.8695652173913043,0.16666666666666666,0.4545454545454545,0.5248851929998758,0.53208697,False
2016-06-21 21:00:00,0.47859004592279997,0.9130434782608695,0.16666666666666666,0.4545454545454545,0.47859004592279997,0.5154214,False
2016-06-21 22:00:00,0.45302221670597,0.9565217391304348,0.16666666666666666,0.4545454545454545,0.45302221670597,0.4652769,False
2016-06-21 23:00:00,0.3909643788010425,1.0,0.16666666666666666,0.4545454545454545,0.3909643788010425,0.41107723,False
2016-06-22 00:00:00,0.3099168424972073,0.0,0.3333333333333333,0.4545454545454545,0.3099168424972073,0.3272504,False
2016-06-20 01:00:00,0.23259277646766785,0.043478260869565216,0.0,0.4545454545454545,0.23259277646766785,0.29485694,True
2016-06-20 02:00:00,0.19175871912622566,0.08695652173913043,0.0,0.4545454545454545,0.19175871912622566,0.20725125,False
2016-06-20 03:00:00,0.16662529477472998,0.13043478260869565,0.0,0.4545454545454545,0.16662529477472998,0.17449494,False
2016-06-20 04:00:00,0.1524761077324066,0.17391304347826086,0.0,0.4545454545454545,0.1524761077324066,0.15678078,False
2016-06-20 05:00:00,0.16085391584957176,0.21739130434782608,0.0,0.4545454545454545,0.16085391584957176,0.16020519,False
2016-06-20 06:00:00,0.19250341318108477,0.2608695652173913,0.0,0.4545454545454545,0.19250341318108477,0.20002183,False
2016-06-20 07:00:00,0.23358570187414662,0.30434782608695654,0.0,0.4545454545454545,0.23358570187414662,0.25197613,False
2016-06-20 08:00:00,0.2996772992428943,0.34782608695652173,0.0,0.4545454545454545,0.2996772992428943,0.28418183,False
2016-06-20 09:00:00,0.3621695420131562,0.3913043478260869,0.0,0.4545454545454545,0.3621695420131562,0.35403427,False
2016-06-20 10:00:00,0.4239170907285589,0.43478260869565216,0.0,0.4545454545454545,0.4239170907285589,0.41769224,False
2016-06-20 11:00:00,0.4917463075586447,0.4782608695652174,0.0,0.4545454545454545,0.4917463075586447,0.4774233,False
2016-06-20 12:00:00,0.5601961027677794,0.5217391304347826,0.0,0.4545454545454545,0.5601961027677794,0.54830295,False
2016-06-20 13:00:00,0.6092217947126722,0.5652173913043478,0.0,0.4545454545454545,0.6092217947126722,0.6110516,False
2016-06-20 14:00:00,0.6509246617847834,0.6086956521739131,0.0,0.4545454545454545,0.6509246617847834,0.6462855,False
2016-06-20 15:00:00,0.6647015017996772,0.6521739130434783,0.0,0.4545454545454545,0.6647015017996772,0.6778461,False
2016-06-20 16:00:00,0.6539654958421247,0.6956521739130435,0.0,0.4545454545454545,0.6539654958421247,0.67424595,False
2016-06-20 17:00:00,0.6589301228745189,0.7391304347826086,0.0,0.4545454545454545,0.6589301228745189,0.6473106,False
2016-06-20 18:00:00,0.6480079434032519,0.7826086956521738,0.0,0.4545454545454545,0.6480079434032519,0.6486486,False
2016-06-20 19:00:00,0.6422986223159984,0.8260869565217391,0.0,0.4545454545454545,0.6422986223159984,0.6257362,False
2016-06-20 20:00:00,0.6160481568822141,0.8695652173913043,0.0,0.4545454545454545,0.6160481568822141,0.62441885,False
2016-06-20 21:00:00,0.5770758346779198,0.9130434782608695,0.0,0.4545454545454545,0.5770758346779198,0.5964118,False
2016-06-20 22:00:00,0.5465433784286954,0.9565217391304348,0.0,0.4545454545454545,0.5465433784286954,0.5501014,False
2016-06-20 23:00:00,0.47399776591783527,1.0,0.0,0.4545454545454545,0.47399776591783527,0.4673739,False
2016-06-21 00:00:00,0.38817177609532083,0.0,0.16666666666666666,0.4545454545454545,0.38817177609532083,0.38024542,False
2016-06-19 01:00:00,0.16687352612634976,0.043478260869565216,1.0,0.4545454545454545,0.16687352612634976,0.22910997,True
2016-06-19 02:00:00,0.12492242770261885,0.08695652173913043,1.0,0.4545454545454545,0.12492242770261885,0.12803757,False
2016-06-19 03:00:00,0.09457614496710931,0.13043478260869565,1.0,0.4545454545454545,0.09457614496710931,0.09664446,False
2016-06-19 04:00:00,0.07434528981010302,0.17391304347826086,1.0,0.4545454545454545,0.07434528981010302,0.07707417,False
2016-06-19 05:00:00,0.06156137520168792,0.21739130434782608,1.0,0.4545454545454545,0.06156137520168792,0.059236377,False
2016-06-19 06:00:00,0.05876877249596624,0.2608695652173913,1.0,0.4545454545454545,0.05876877249596624,0.04984215,False
2016-06-19 07:00:00,0.0529353357329031,0.30434782608695654,1.0,0.4545454545454545,0.0529353357329031,0.059061974,False
2016-06-19 08:00:00,0.08694303090480326,0.34782608695652173,1.0,0.4545454545454545,0.08694303090480326,0.06795165,False
2016-06-19 09:00:00,0.14651855529353353,0.3913043478260869,1.0,0.4545454545454545,0.14651855529353353,0.1463652,False
2016-06-19 10:00:00,0.20522526995159485,0.43478260869565216,1.0,0.4545454545454545,0.20522526995159485,0.22143756,False
2016-06-19 11:00:00,0.25456125108601213,0.4782608695652174,1.0,0.4545454545454545,0.25456125108601213,0.25676003,False
2016-06-19 12:00:00,0.30501427330271813,0.5217391304347826,1.0,0.4545454545454545,0.30501427330271813,0.299443,False
2016-06-19 13:00:00,0.3545984857887551,0.5652173913043478,1.0,0.4545454545454545,0.3545984857887551,0.35072508,False
2016-06-19 14:00:00,0.3936949236688593,0.6086956521739131,1.0,0.4545454545454545,0.3936949236688593,0.39469704,False
2016-06-19 15:00:00,0.42695792478590044,0.6521739130434783,1.0,0.4545454545454545,0.42695792478590044,0.4253792,False
2016-06-19 16:00:00,0.4574903810351246,0.6956521739130435,1.0,0.4545454545454545,0.4574903810351246,0.45251724,False
2016-06-19 17:00:00,0.4815688221422364,0.7391304347826086,1.0,0.4545454545454545,0.4815688221422364,0.47720608,False
2016-06-19 18:00:00,0.4960282983740846,0.7826086956521738,1.0,0.4545454545454545,0.4960282983740846,0.49200785,False
2016-06-19 19:00:00,0.4890157626908277,0.8260869565217391,1.0,0.4545454545454545,0.4890157626908277,0.49653196,False
2016-06-19 20:00:00,0.47257043564602197,0.8695652173913043,1.0,0.4545454545454545,0.47257043564602197,0.47536427,False
2016-06-19 21:00:00,0.4336601712796325,0.9130434782608695,1.0,0.4545454545454545,0.4336601712796325,0.4579072,False
2016-06-19 22:00:00,0.4186421745066401,0.9565217391304348,1.0,0.4545454545454545,0.4186421745066401,0.41720635,False
2016-06-19 23:00:00,0.35943899714533945,1.0,1.0,0.4545454545454545,0.35943899714533945,0.36447063,False
2016-06-20 00:00:00,0.28832071490629263,0.0,0.0,0.4545454545454545,0.28832071490629263,0.2673311,False
2016-06-18 01:00:00,0.1826362169542013,0.043478260869565216,0.8333333333333333,0.4545454545454545,0.1826362169542013,0.2133191,False
2016-06-18 02:00:00,0.12883207149062925,0.08695652173913043,0.8333333333333333,0.4545454545454545,0.12883207149062925,0.13803814,False
2016-06-18 03:00:00,0.10574655578999625,0.13043478260869565,0.8333333333333333,0.4545454545454545,0.10574655578999625,0.091453105,False
2016-06-18 04:00:00,0.08055107360059577,0.17391304347826086,0.8333333333333333,0.4545454545454545,0.08055107360059577,0.085593045,False
2016-06-18 05:00:00,0.07068387737371229,0.21739130434782608,0.8333333333333333,0.4545454545454545,0.07068387737371229,0.06629646,False
2016-06-18 06:00:00,0.07378676926895866,0.2608695652173913,0.8333333333333333,0.4545454545454545,0.07378676926895866,0.06418198,False
2016-06-18 07:00:00,0.07099416656323687,0.30434782608695654,0.8333333333333333,0.4545454545454545,0.07099416656323687,0.07988155,False
2016-06-18 08:00:00,0.11325555417649247,0.34782608695652173,0.8333333333333333,0.4545454545454545,0.11325555417649247,0.08256918,False
2016-06-18 09:00:00,0.1698523023457862,0.3913043478260869,0.8333333333333333,0.4545454545454545,0.1698523023457862,0.16165738,False
2016-06-18 10:00:00,0.23333747052252696,0.43478260869565216,0.8333333333333333,0.4545454545454545,0.23333747052252696,0.22775562,False
2016-06-18 11:00:00,0.28776219436514827,0.4782608695652174,0.8333333333333333,0.4545454545454545,0.28776219436514827,0.2817295,False
2016-06-18 12:00:00,0.337594638202805,0.5217391304347826,0.8333333333333333,0.4545454545454545,0.337594638202805,0.3300581,False
2016-06-18 13:00:00,0.37482934094576137,0.5652173913043478,0.8333333333333333,0.4545454545454545,0.37482934094576137,0.3750233,False
2016-06-18 14:00:00,0.4112572917959537,0.6086956521739131,0.8333333333333333,0.4545454545454545,0.4112572917959537,0.4019738,False
2016-06-18 15:00:00,0.4375698150676429,0.6521739130434783,0.8333333333333333,0.4545454545454545,0.4375698150676429,0.43353385,False
2016-06-18 16:00:00,0.4638202805014272,0.6956521739130435,0.8333333333333333,0.4545454545454545,0.4638202805014272,0.45006636,False
2016-06-18 17:00:00,0.4842993670100534,0.7391304347826086,0.8333333333333333,0.4545454545454545,0.4842993670100534,0.47132587,False
2016-06-18 18:00:00,0.4847958297132927,0.7826086956521738,0.8333333333333333,0.4545454545454545,0.4847958297132927,0.48466206,False
2016-06-18 19:00:00,0.47387365024202543,0.8260869565217391,0.8333333333333333,0.4545454545454545,0.47387365024202543,0.46996024,False
2016-06-18 20:00:00,0.44222415291051254,0.8695652173913043,0.8333333333333333,0.4545454545454545,0.44222415291051254,0.45336056,False
2016-06-18 21:00:00,0.39214347772123614,0.9130434782608695,0.8333333333333333,0.4545454545454545,0.39214347772123614,0.41710636,False
2016-06-18 22:00:00,0.36725828472136024,0.9565217391304348,0.8333333333333333,0.4545454545454545,0.36725828472136024,0.37416542,False
2016-06-18 23:00:00,0.31153034628273546,1.0,0.8333333333333333,0.4545454545454545,0.31153034628273546,0.31732875,False
2016-06-19 00:00:00,0.2320342559265235,0.0,1.0,0.4545454545454545,0.2320342559265235,0.2306791,False
2016-06-17 01:00:00,0.23265483430557277,0.043478260869565216,0.6666666666666666,0.4545454545454545,0.23265483430557277,0.20676908,False
2016-06-17 02:00:00,0.18555293533573292,0.08695652173913043,0.6666666666666666,0.4545454545454545,0.18555293533573292,0.18043019,False
